"113","upasaṃganti","gam",upasaṃ,"aorist","0","2","一緒に近づく、団結する、参加する、近づく","to approach together, to unite, to join, to go near, to come near","0","0","0","0","0","0"
"114","upasaṃjaganti","gam",upasaṃ,"aorist","0","3","一緒に近づく、団結する、参加する、近づく","to approach together, to unite, to join, to go near, to come near","0","0","0","0","0","0"
"115","ghaṛṣati","ghṛṣ",,"aorist","1","1","喜ぶ、歓喜する、髪の毛のように直立する、嘘をつく","to rejoice, to exult, to stand erect as hair, to tell a lie","0","0","0","0","0","0"
"116","ghaṛṣati","ghṛṣ",,"aorist","1","1","挽く、叩く、叩く、こする、磨く、磨く","to grind, to pound, to strike, to rub, to brush, to polish","0","0","0","0","0","0"
"117","gādhati","gādha",,"aorist","1","1","出発する、飛び込む、探す、コンパイルする、つなぎ合わせる、とどまる","to set out for, to dive, to seek, to compile, to string together, to stay","0","0","0","0","0","0"
"118","gāhati","gāh",,"present","1","1","潜る、入浴する、浸透する、かき混ぜる、かき回す、吸収される、身を隠す、破壊する","to dive, to bathe, to penetrate, to agitate or churn, to be absorbed in, to hide onself in, to destroy","0","0","0","0","0","0"
"119","gāhati","gāh",,"aorist","1","1","潜る、入浴する、浸透する、かき混ぜる、かき回す、吸収される、身を隠す、破壊する","to dive, to bathe, to penetrate, to agitate or churn, to be absorbed in, to hide onself in, to destroy","0","0","0","0","0","0"
"120","hvarati","hvṛ",,"present","0","1","曲がる、欺く","to be crooked, to deceive","0","0","0","0","0","0"
"121","haṛṣati","hṛṣ",,"aorist","1","1","喜ぶ、歓喜する、髪の毛のように直立する、嘘をつく","to rejoice, to exult, to stand erect as hair, to tell a lie","0","0","0","0","0","0"
"122","iṅgati","iṅg",,"present","0","6","行く、向かう、動く、かき混ぜる","to go, to go to, go towards, to move, to agitate ","0","0","0","0","0","0"
"123","klandati","kland",,"aorist","0","1","声をかける、泣く","to call out, to cry","0","0","0","0","0","0"
"124","klindati","klind",,"aorist","0","1","嘆く","to lament","0","0","0","0","0","0"
"125","krandati","krand",,"aorist","0","1","声をかける、泣く","to call out, to cry","0","0","0","0","0","0"
"126","madati","mad",,"present","0","1","縛る、殺す、満足させる、喜ばせる、喜ぶ、貧しい、苦しむ、酔う、怒る","to bind, to kill, to gratify, to please, to rejoice, to be poor or distressed, to be intoxicated, to be mad","0","0","0","0","0","0"
"127","mandati","mand",,"present","0","1","賞賛する、喜ぶ、誇りに思う、眠る、輝く、ゆっくり動く","to praise, to be glad, to proud, to sleep, to shine, to move slowly","0","0","0","0","0","0"
"128","modati","mud",,"present","1","1","喜ぶこと、喜ぶこと、混ぜること、団結すること","to be glad, to rejoise, to mix, to unite","0","0","0","0","0","0"
"129","nādhati","nādh",,"present","1","1","頼む、嫌がらせをする、マスターになる、祝福する","to ask, to harass, to be master, to bless","0","0","0","0","0","0"
"130","nāthati","nāth",,"present","1","1","頼む、嫌がらせをする、マスターになる、祝福する","to ask, to harass, to be master, to bless","0","0","0","0","0","0"
"131","rodhati","rudh",,"present","1","1","望む、愛する、従う、従う、反対する、妨害する、包囲する、包囲する、覆い隠す、嫌がらせをする","to desire, to love, to comply with, to obey, to oppose, to obstruct, to besiege, to enclose, to obscure, to harass","0","0","0","0","0","0"
"132","śocati","śuc",,"aorist","0","1","輝く、燃える、輝く、輝く、燃える","to shine, to flame, to gleam, to glow, to burn","0","0","0","0","0","0"
"133","śucyati","śuc",,"aorist","0","4","明るくなる、濡れる、腐敗する、腐敗する、悪臭を放つ","to be bright,  to be wet, to decay, to be putrid, to stink","0","0","0","0","0","0"
"134","skandati","skand",,"present","0","1","跳躍する、ジャンプする、ホップする、ダーツする、春になる、噴出する","to leap, to jump, to hop, to dart, to spring, to spurt out","0","0","0","0","0","0"
"135","skandati","skand",,"aorist","0","1","跳躍する、ジャンプする、ホップする、ダーツする、春になる、噴出する","to leap, to jump, to hop, to dart, to spring, to spurt out","0","0","0","0","0","0"
"136","skundati","skund",,"present","0","1","跳躍する、ジャンプする、ホップする、ダーツする、春になる、噴出する","to leap, to jump, to hop, to dart, to spring, to spurt out","0","0","0","0","0","0"
"137","skundati","skund",,"aorist","0","1","跳躍する、ジャンプする、ホップする、ダーツする、春になる、噴出する","to leap, to jump, to hop, to dart, to spring, to spurt out","0","0","0","0","0","0"
"138","spandati","spand",,"present","0","1","震える、ドキドキする、けいれんする、震える、振動する、震える、触る","to quiver, to throb, to twitch, to tremble, to vibrate, to quake, to palpitate","0","0","0","0","0","0"
"139","spardhati","spṛdha",,"aorist","1","1","エミュレートする、競争する、ライバルになる、争う、対処する","to emulate, to compete, to rival, to vie with, to cope with","0","0","0","0","0","0"
"140","spṛhayati","spṛh",,"aorist","1","10","熱心に、熱心に欲しがり、憧れに","to be eager, to desire eagerly, to long for","0","0","0","0","1","0"
"141","svadati","svad",,"present","0","1","味わい深く、好かれ、味わい、食べ、喜ばせ、甘くする","to be pleasant to the taste, to be liked, to taste, to eat, to please, to make sweet","0","0","0","0","0","0"
"142","svardati","svard",,"present","0","1","味わう、喜ばせる","to taste, to be pleasing","0","0","0","0","0","0"
"143","svādati","svād",,"present","0","1","味わい深く、好かれ、味わい、食べ、喜ばせ、甘くする","to be pleasant to the taste, to be liked, to taste, to eat, to please, to make sweet","0","0","0","0","0","0"
"144","svarati","svṛ",,"present","0","1","音を発する、音を出す、響く、歌う、賞賛する","to utter a sound, to sound, to resound, to sing, to praise","0","0","0","0","0","0"
"145","śubhati","śubh",,"aorist","0","6","美しくする、飾る、飾る","to beautify, to embellish, to adorn","0","0","0","0","0","0"
"146","śumbhati","śubh",,"aorist","0","7","輝くために、素晴らしいために","to shine, to be splendid","0","0","0","1","1","1"
"147","niśubhati","śubh",ni,"aorist","0","6","踏みにじる","to tread down","0","0","0","0","0","0"
"148","niśumbh","śubh",ni,"aorist","0","7","踏みにじる","to tread down","0","0","0","0","0","0"
"149","vadati","vad",,"present","0","1","話す、言う、話す、話す、報告する、話す、話す","to speak, to say, to utter, to tell, to report, to speak to, to talk with","0","0","0","0","0","0"
"150","vandati","vand",,"present","0","1","賞賛する、祝う、賞賛する","to praise, to celebrate, to laud","0","0","0","0","0","0"
"151","vasati","vas",,"present","0","1","住む、生きる、立ち止まる、とどまる","to dwell, to live, to stop, to stay, to remain, to abide with, to abide in","0","0","0","0","0","0"
"152","vardhati","vṛdha",,"aorist","1","1","成長する、育つ、繁栄する、昇格する、賞賛する、高揚する","to grow, to thrive, to elevate, to praise, to exalt","0","0","0","0","0","0"
"153","śvindati","śvind",,"aorist","0","1","白くなる","to be white","0","0","0","0","0","0"
"154","śvetati","śvit",,"aorist","0","1","白くなる","to be white","0","0","0","0","0","0"
"155","ūrdati","ūrd",,"present","0","1","測定する、遊ぶ、味わう、与える、陽気になる","to measure, to play, to taste, to grant, to be cheerful","0","0","0","0","0","0"
"156","cintati","cint",,"present","0","1","考える、思考する","to think","0","0","0","0","0","0"
"157","kathayati","kath",,"present","0","10","伝える、関連付ける、ナレーションする、報告する、通知する、話す、宣言する、説明する、説明する","to tell, to relate, to narrate, to report, to inform, to speak about, to declare, to explain, to describe","0","0","0","0","1","0"
"158","iyarti","ṛ",,"aorist","0","3","行く、動く、上がる、上向きになる","to go, to move, to rise, to tend upwards","0","0","0","0","0","0"
"159","ṛṇoti","ṛ",,"aorist","0","5","行く、動く、上がる、上向きになる","to go, to move, to rise, to tend upwards","0","0","0","0","0","0"
"160","ṛṇoti","ṛṇ",,"aorist","0","8","行く、動く","to go, to move","0","0","0","0","0","0"
"161","kṣaṇoti","kṣaṇ",,"aorist","0","8","傷つける、傷つける、傷つける","to hurt, to injure, to wound","0","0","0","0","0","0"
"162","kṣaṇoti","kṣan	",,"aorist","0","8","傷つける、傷つける、傷つける","to hurt, to injure, to wound","0","0","0","0","0","0"
"163","kṣayati","kṣi",,"present","0","1","所有すること、権力を持つこと、支配すること、統治すること、マスターになること","to possess, to have power over, to rule, to govern, to be master of","0","0","0","0","0","0"
"164","kṣeti","kṣi",,"present","0","2","とどまる、とどまる、住む、住む、とどまる、静かにする、住む","to abide, to stay, to dwell, to reside, to remain, to be quiet, to inhabit","0","0","0","0","0","0"
"165","kṣiyati","kṣi",,"present","0","6","とどまる、とどまる、住む、住む、とどまる、静かにする、住む","to abide, to stay, to dwell, to reside, to remain, to be quiet, to inhabit","0","0","0","0","0","0"
"166","kṣayati","kṣi",,"present","0","1","破壊する、堕落させる、破滅させる、壊す","to destroy, to corrupt, to ruin","0","0","0","0","0","0"
"167","kṣiṇoti","kṣi",,"present","0","5","破壊する、堕落させる、破滅させる、壊す","to destroy, to corrupt, to ruin","0","0","0","0","0","0"
"168","kṣiṇāti","kṣi",,"present","0","9","破壊する、堕落させる、破滅させる、壊す","to destroy, to corrupt, to ruin","0","0","0","0","0","0"
"169","kṣiṇoti","kṣiṇ",,"present","0","8","破壊する、堕落させる、破滅させる、壊す","to destroy, to corrupt, to ruin","0","0","0","0","0","0"
"170","gharati","ghṛ",,"aorist","0","1","振りかける、濡らす、湿らせる","to besprinkle, to wet, to moisten","0","0","0","0","0","0"
"171","jigharati","ghṛ",,"aorist","0","3","振りかける、濡らす、湿らせる","to besprinkle, to wet, to moisten","0","0","0","0","0","0"
"172","jigharati","ghṛ",,"aorist","0","3","輝く、燃える","to shine, to burn","0","0","0","0","0","0"
"173","ghṛṇoti","ghṛ",,"aorist","0","5","輝く、燃える","to shine, to burn","0","0","0","0","0","0"
"174","ghṛṇoti","ghṛṇ",,"aorist","0","8","輝く、燃える","to shine, to burn","0","0","0","0","0","0"
"175","tanati","tan",,"present","0","1","信じる","to believe in ","0","0","0","0","0","0"
"176","tānayati","tan",,"present","0","10","信じる","to believe in ","0","0","0","0","0","0"
"177","tanyati","tan",,"aorist","0","4","響き、咆哮する","to resound, to roar","0","0","0","0","0","0"
"178","tanoti","tan",,"aorist","0","8","伸ばす、広げる、拡散する、輝く、達する、伸ばす、続ける、耐える、曲げる、紡ぐ、織る 、エンボスする、準備する、指示する、伝播する、延長する、出す、示す、明示する、表示する、増強する","to extend, to spread, to be diffused over, to shine, to extend towards, to reach to, to be protracted, to continue, to endure, to stretch, to extend, to bend, to spread, to spin out, to weave, to emboss, to prepare, to direct towards, to propagate, to protract, to put forth, to show, to manifest, to display, to augment","0","0","0","0","0","0"
"179","tṛṇoti","tṛṇ",,"aorist","0","8","食べる","to eat","0","0","0","0","0","0"
"180","manyati","man",,"aorist","0","4","考える、信じる、想像する、推測する、推測する","to think, to believe, to imagine, to suppose, to conjecture","0","0","0","0","0","0"
"181","manoti","man",,"aorist","0","8","考える、信じる、想像する、推測する、推測する","to think, to believe, to imagine, to suppose, to conjecture","0","0","0","0","0","0"
"182","vanati","van",,"aorist","0","1","好きになる、愛する、望む、望む","to like, to love, to wish, to desire ","0","0","0","0","0","0"
"183","vanoti","van",,"aorist","0","8","好きになる、愛する、望む、望む","to like, to love, to wish, to desire ","0","0","0","0","0","0"
"200","janati","jan",,"aorist","0","1","生成する、生む、生成する、作成する、引き起こす","to generate, to beget, to produce, to create, to cause","0","0","0","0","0","0"
"201","jajanti","jan",,"aorist","0","3","生成する、生む、生成する、作成する、引き起こす","to generate, to beget, to produce, to create, to cause","0","0","0","0","0","0"
"202","janyati","jan",,"aorist","0","4","生まれて生産され、生まれる","to be born to produced, to come into existence","0","0","0","0","0","0"
"203","jahāti","hā",,"aorist","1","3","去る、捨てる、捨てる、やめる、見捨てる、放棄する","to leave, to abandon, to desert, to quit, to forsake, to relinquish","0","0","0","0","0","0"
"204","gāyati","gai",,"aorist","0","4","歌う","to sing","0","0","0","0","0","0"
"205","gāti","gā",,"aorist","0","2","行く、来る、近づく","to go, to go towards, to come, to approach","0","0","0","0","0","0"
"206","jigāti","gā",,"aorist","0","3","行く、来る、近づく","to go, to go towards, to come, to approach","0","0","0","0","0","0"
"207","jigharti","ghṛ",,"aorist","0","3","振りかける、輝く","to besprinkle, to shine","0","0","0","0","0","0"
"208","ghrāti","ghrā",,"present","0","2","匂いを嗅ぐ、知覚する、嗅ぐ、気づく","to smell, to perceive","0","0","0","0","0","0"
"209","jighrati","ghrā",,"present","0","3","匂いを嗅ぐ、知覚する、嗅ぐ、気づく","to smell, to perceive","0","0","0","0","0","0"
"210","ghrāti","ghrā",,"aorist","0","2","匂いを嗅ぐ、知覚する、嗅ぐ、気づく","to smell, to perceive","0","0","0","0","0","0"
"211","jighrati","ghrā",,"aorist","0","3","匂いを嗅ぐ、知覚する、嗅ぐ、気づく","to smell, to perceive","0","0","0","0","0","0"
"212","harati","hṛ",,"aorist","0","1","取る、耐える、運ぶ、伝える、フェッチする、もたらす","to take, to bear, to carry, to convey, to fetch, to bring","0","0","0","0","0","0"
"213","jiharti","hṛ",,"aorist","0","3","取る、耐える、運ぶ、伝える、フェッチする、もたらす","to take, to bear, to carry, to convey, to fetch, to bring","0","0","0","0","0","0"
"214","hṛyati","hṛ",,"aorist","0","4","取る、耐える、運ぶ、伝える、フェッチする、もたらす","to take, to bear, to carry, to convey, to fetch, to bring","0","0","0","0","0","0"
"215","jahati","hā",,"aorist","1","3","行く","to go","0","0","0","0","0","0"
"217","jihreti","hrī",,"present","0","3","顔を赤らめる、謙虚になる、恥ずかしい","to blush, to be modest, to be ashamed","0","0","0","0","0","0"
"218","juhoti","hu",,"aorist","0","3","犠牲にする、捧げる","to sacrifice","0","0","0","0","0","0"
"219","tarati","tṝ",,"present","1","1","通り過ぎる、通過する、横切る、通る","to pass","0","0","0","0","0","0"
"220","titarti","tṝ",,"present","1","3","通り過ぎる、通過する、横切る、通る","to pass","0","0","0","0","0","0"
"221","taroti","tṝ",,"present","1","8","通り過ぎる、通過する、横切る、通る","to pass","0","0","0","0","0","0"
"222","tirati","tṝ",,"present","1","6","通り過ぎる、通過する、横切る、通る","to pass","0","0","0","0","0","0"
"223","tvarati","tvar",,"aorist","0","1","急ぐ、急ぐ、急いで動く","to hurry, to make haste, to move with speed","0","0","0","0","0","0"
"224","tutorti","tur",,"aorist","0","3","走る","to run","0","0","0","0","0","0"
"225","tūryati","tur",,"aorist","0","4","圧倒する、走る、傷つける","to overpower, to run, to hurt","0","0","0","0","0","0"
"226","turati","tur",,"aorist","0","6","急いで、前に進む","to hurry, to press forwards","0","0","0","0","0","0"
"227","dadāti","dā",,"aorist","1","3","与える、渡す","to give, to hand over","0","0","0","0","0","0"
"228","dhvanati","dhvan",,"present","0","1","鳴らし、咆哮し、音を立て、反響し、反響する","to sound, roar, make a noise, echo, reverberate","0","0","0","0","0","0"
"229","dhanati","dhan",,"present","0","1","鳴らす","to sound","0","0","0","0","0","0"
"230","dadhanti","dhan",,"aorist","0","3","走らせる、速く動かす","to cause to run, to cause to move quickly","0","0","0","0","0","0"
"231","didheṣṭi","dhiṣ",,"aorist","0","3","鳴らす","to sound","0","0","0","0","0","0"
"232","nenekti","nij",,"aorist","0","3","洗う、掃除する、清掃する、浄化する、洗う、洗浄する","to wash, to cleanse, to purify","0","0","0","0","0","0"
"233","pāti","pā",,"aorist","1","2","飲む、しゃがむ、吸う、飲み込む","to drink, to quaff, to suck, to sip, to swallow ","0","0","0","0","0","0"
"234","pipati","pā",,"aorist","1","3","飲む、しゃがむ、吸う、飲み込む","to drink, to quaff, to suck, to sip, to swallow ","0","0","0","0","0","0"
"235","pāti","pā",,"present","1","2","見る、保つ、保存する、保護する、守る、護る、守護する、防衛する","to watch, to keep, to preserve, to protect","0","0","0","0","0","0"
"236","piparti","pṝ",,"present","1","3","満たす、満たす、完了する","to fill, to fill up, to complete","0","0","0","0","0","0"
"237","priyate","pṝ",,"present","1","6","忙しい、アクティブになる、配置する、設定する、修正する、指示する、キャストする","to be busy, to be active, to place, to set, to fix, to direct, to cast","0","0","0","0","0","0"
"238","pṛṇoti","pṝ",,"present","1","9","守る","to protect","0","0","0","0","0","0"
"239","pṛṇāti","pṛṇ",,"present","0","6","満たす、満たす、完了する","to fill, to fill up, to complete","0","0","0","0","0","0"
"240","bapsati","bhas",,"aorist","0","3","噛む、食べる、むさぼり食う","to chew, to eat, to devour","0","0","0","0","0","0"
"241","psāti","psā",,"present","0","2","噛む、咀嚼する、むさぼり食う、消費する","to chew, to masticate, to devour, to consume","0","0","0","0","0","0"
"242","babhasti","bhas",,"aorist","0","3","噛む、咀嚼する、むさぼり食う、消費する","to chew, to masticate, to devour, to consume","0","0","0","0","0","0"
"243","bibharti","bhṛ",,"aorist","0","3","耐える、運ぶ、伝える、抱きしめる","to bear, to carry, to convey, to hold ","0","0","0","0","0","0"
"244","bhayati","bhī",,"aorist","0","1","恐れること、恐れること","to fear, to be afraid of","0","0","0","0","0","0"
"245","bibheti","bhī",,"aorist","0","3","恐れること、恐れること","to fear, to be afraid of","0","0","0","0","0","0"
"246","bhāyayati","bhī",,"aorist","0","10","恐れること、恐れること","to fear, to be afraid of","0","0","0","0","0","0"
"247","māti","mā",,"present","0","2","測定する、測る、計る、量る","to measure","0","0","0","0","0","0"
"248","māyati","mā",,"present","0","4","測定する、測る、計る、量る","to measure","0","0","0","0","0","0"
"249","vinakti","vic",,"aorist","0","7","ふるいにかける、分離する","to sift, to separate","0","0","0","0","0","0"
"250","vevekti","vij",,"aorist","0","3","分離する、分ける、分割する","to separate, to divide","0","0","0","0","0","0"
"251","vijati","vij",,"aorist","0","6","分離する、分ける、分割する","to separate, to divide","0","0","0","0","0","0"
"252","veṣati","viṣ",,"aorist","0","1","振りかける、注ぎ出す","to sprinkle, to pour out","0","0","0","0","0","0"
"253","veveṣṭi","viṣ",,"aorist","0","3","活動する、行動する、働く、する、実行する","to be active, to act, to work, to do, to perform ","0","0","0","0","0","0"
"254","viṣṇāti","viṣ",,"aorist","0","9","分離する、分ける、分割する","to separate, to disjoin.","0","0","0","0","0","0"
"255","śraddadhāti","dhā",śrad,"aorist","0","3","信じる、信用する","to believe, to credit","0","0","0","0","0","0"
"256","sampradadāti","dā",sampra,"aorist","0","3","提示する、提供する、与える、授ける、送信する","to present, to offer, to give, to bestow, to transmit","0","0","0","0","0","0"
"257","salati","sal",,"present","0","1","行く、動く","to go, to move ","0","0","0","0","0","0"
"258","sarati","sṛ",,"present","0","1","吹く、追いかける、逃げる、向かう、反対する、攻撃する、横断する","to blow, to run after, to pursue, to escape, to run away, to go towards, to go against, to attack, to assail, to cross, to traverse","0","0","0","0","0","0"
"259","sisarti","sṛ",,"present","0","3","吹く、追いかける、逃げる、向かう、反対する、攻撃する、横断する","to blow, to run after, to pursue, to escape, to run away, to go towards, to go against, to attack, to assail, to cross, to traverse","0","0","0","0","0","0"
"260","rodhati","rudh",,"aorist","0","1","芽を出す、撃つ、成長する","to sprout, to shoot, to grow","0","0","0","0","0","0"
"261","ruṇaddhi","rudh",,"aorist","0","7","妨害する、チェックする、逮捕する、止める、拘束する、防ぐ、引き留める、差し控える","to obstruct, to check, to arrest, to stop, to restrain, to prevent, to keep back, to withhold","0","0","0","0","0","0"
"262","rodhati","rudh",,"present","0","1","芽を出す、撃つ、成長する","to sprout, to shoot, to grow","0","0","0","0","0","0"
"263","ruṇaddhi","rudh",,"present","0","7","妨害する、チェックする、逮捕する、止める、拘束する、防ぐ、引き留める、差し控える","to obstruct, to check, to arrest, to stop, to restrain, to prevent, to keep back, to withhold","0","0","0","0","0","0"
"265","vasayati","vas",,"present","0","10","住む、生きる、立ち止まる、とどまる","to dwell, to live, to stop, to stay, to remain, to abide with, to abide in","0","0","0","0","0","0"
"266","vasayati","vas",,"denomitive","0","10","愛する、断ち切る、受け入れる、取る、提供する、殺す","to love, to cut off, to accept, take, to offer, to kill ","0","0","0","0","0","0"
"267","vasti","vas",,"present","0","2","着る、投資する、服を着る","to put on, to invest, to wear, to cloth","0","0","0","0","0","0"
"268","vasyati","vas",,"present","0","4","硬い、固い、固くする、硬くする","to be firm, to make firm","0","0","0","0","0","0"
